Week,Tier,Date,Player,Opponent,Game,Goal,Time (mins),Start URL,End URL
1,B,2/18/2025,tutes,Frank,Onion Delivery,ONION DELIVERY: Complete 2 days of deliveries,11.9,https://www.youtube.com/watch?v=KI0Ct-OaWwo&t=2368,https://www.youtube.com/watch?v=KI0Ct-OaWwo&t=3083
1,B,2/18/2025,Frank,tutes,Caramel Caramel,CARAMEL CARAMEL: Beat the Egg,5.5,https://www.youtube.com/watch?v=KI0Ct-OaWwo&t=2773,https://www.youtube.com/watch?v=KI0Ct-OaWwo&t=3103
1,B,2/18/2025,Frank,tutes,General,Collect a food item in 5 different games,4.7,https://www.youtube.com/watch?v=KI0Ct-OaWwo&t=3103,https://www.youtube.com/watch?v=KI0Ct-OaWwo&t=3383
1,B,2/18/2025,tutes,Frank,Seaside Drive,SEASIDE DRIVE: Destroy the UFO in Stage 3,8.2,https://www.youtube.com/watch?v=KI0Ct-OaWwo&t=3083,https://www.youtube.com/watch?v=KI0Ct-OaWwo&t=3578
1,B,2/18/2025,tutes,Frank,Pingolf,PINGOLF: Be in first place in the standings immediately after hole 9,4.8,https://www.youtube.com/watch?v=KI0Ct-OaWwo&t=3578,https://www.youtube.com/watch?v=KI0Ct-OaWwo&t=3863
1,B,2/18/2025,Frank,tutes,Ninpek,"NINPEK: Use HARD-LOOP; defeat the boss with a score of 20,000+",9.6,https://www.youtube.com/watch?v=KI0Ct-OaWwo&t=3383,https://www.youtube.com/watch?v=KI0Ct-OaWwo&t=3958
1,B,2/18/2025,Kanvas,Ghost,General,Find an easter egg UFO in 3 games,2.1,https://www.twitch.tv/videos/2425144861?t=1m46s,https://www.twitch.tv/videos/2425144861?t=3m50s
1,B,2/18/2025,Ghost,Kanvas,Porgy,PORGY: Collect the Buster Torpedos,2.8,https://www.twitch.tv/videos/2425144861?t=1m46s,https://www.twitch.tv/videos/2425144861?t=4m35s
1,B,2/18/2025,Kanvas,Ghost,Waldorf’s Journey,WALDORF’S JOURNEY: Purchase four unique items in one run,4.3,https://www.twitch.tv/videos/2425144861?t=3m50s,https://www.twitch.tv/videos/2425144861?t=8m7s
1,B,2/18/2025,Ghost,Kanvas,Campanella,CAMPANELLA: Have 15 lives,5.7,https://www.twitch.tv/videos/2425144861?t=4m35s,https://www.twitch.tv/videos/2425144861?t=10m16s
1,B,2/18/2025,Kanvas,Ghost,Bug Hunter,BUG HUNTER: Push 4 bugs into pits,2.5,https://www.twitch.tv/videos/2425144861?t=8m7s,https://www.twitch.tv/videos/2425144861?t=10m39s
1,B,2/18/2025,Kanvas,Ghost,Warptank,WARPTANK: Beat Healing Sector,8.3,https://www.twitch.tv/videos/2425144861?t=10m39s,https://www.twitch.tv/videos/2425144861?t=18m57s
1,B,2/18/2025,Ghost,Kanvas,Star Waspir,STAR WASPIR: Have a 20x multiplier,11.2,https://www.twitch.tv/videos/2425144861?t=10m16s,https://www.twitch.tv/videos/2425144861?t=21m30s
1,B,2/18/2025,Kanvas,Ghost,Valbrace,VALBRACE: Defeat the crone,10.6,https://www.twitch.tv/videos/2425144861?t=18m57s,https://www.twitch.tv/videos/2425144861?t=29m34s
1,B,2/18/2025,Kanvas,Ghost,Golfaria,GOLFARIA: Obtain the Brakes,2.2,https://www.twitch.tv/videos/2425144861?t=29m34s,https://www.twitch.tv/videos/2425144861?t=31m45s
1,B,2/18/2025,Kanvas,Ghost,Pingolf,PINGOLF: Score under par on 5 courses,7.8,https://www.twitch.tv/videos/2425144861?t=31m45s,https://www.twitch.tv/videos/2425144861?t=39m36s
1,B,2/18/2025,Kanvas,Ghost,Party House,PARTY HOUSE: Have 6 star guests on screen at once,15.4,https://www.twitch.tv/videos/2425144861?t=39m36s,https://www.twitch.tv/videos/2425144861?t=55m1s
1,B,2/18/2025,Ghost,Kanvas,General,Enter a top 5 score on 3 arcade leaderboards,33.8,https://www.twitch.tv/videos/2425144861?t=21m30s,https://www.twitch.tv/videos/2425144861?t=55m20s
1,B,2/18/2025,Kanvas,Ghost,General,Collect 10 gifts for the garden,10.2,https://www.twitch.tv/videos/2425144861?t=55m1s,https://www.twitch.tv/videos/2425144861?t=1h5m14s
1,B,2/18/2025,Kanvas,Ghost,Hyper Contender,HYPER CONTENDER: Win 4 fights in a row without rematches,3.9,https://www.twitch.tv/videos/2425144861?t=1h5m14s,https://www.twitch.tv/videos/2425144861?t=1h9m6s
1,B,2/18/2025,Ghost,Kanvas,Campanella 2,CAMPANELLA 2: Have 300 coins,16.4,https://www.twitch.tv/videos/2425144861?t=55m20s,https://www.twitch.tv/videos/2425144861?t=1h11m44s
1,B,2/18/2025,Kanvas,Ghost,Velgress,VELGRESS: Cherry disk without Upgrades or Jump Pads,12.7,https://www.twitch.tv/videos/2425144861?t=1h9m6s,https://www.twitch.tv/videos/2425144861?t=1h21m49s
1,B,2/23/2025,sio,Flesh177,Pingolf,PINGOLF: Score under par on 5 courses,3.9,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=102,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=337
1,B,2/23/2025,Flesh177,sio,Star Waspir,"STAR WASPIR: Score 50,000+ points",5.8,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=102,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=447
1,B,2/23/2025,Flesh177,sio,Magic Garden,MAGIC GARDEN: Save 10+ oppies at once twice,3.2,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=447,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=637
1,B,2/23/2025,sio,Flesh177,Party House,PARTY HOUSE: Have a party with 4 Celebrities without getting busted,7.0,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=337,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=757
1,B,2/23/2025,Flesh177,sio,General,Collect a beverage in 5 different games,3.2,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=637,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=832
1,B,2/23/2025,Flesh177,sio,Ninpek,NINPEK: Gold disk,6.2,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=832,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=1202
1,B,2/23/2025,Flesh177,sio,General,Enter a top 3 score on 4 arcade leaderboards,15.3,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=1202,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=2122
1,B,2/23/2025,sio,Flesh177,General,Collect 3 gold disks,23.3,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=757,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=2157
1,B,2/23/2025,Flesh177,sio,Rakshasa,RAKSHASA: Beat the first Mid Boss w/ 4+ skulls,1.8,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=2122,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=2232
1,B,2/23/2025,Flesh177,sio,Rakshasa,"RAKSHASA: Score 25,000",2.3,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=2232,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=2372
1,B,2/23/2025,sio,Flesh177,Paint Chase,PAINT CHASE: Reach a score of 240+,10.2,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=2157,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=2772
1,B,2/23/2025,Flesh177,sio,Bushido Ball,BUSHIDO BALL: Win a 16-point match on Hyper speed w/ no time limit,6.9,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=2372,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=2787
1,B,2/23/2025,sio,Flesh177,Night Manor,NIGHT MANOR: Find 10 journal entries,5.8,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=2772,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=3122
1,B,2/23/2025,Flesh177,sio,Rock On! Island,ROCK ON! ISLAND: CLUB-PASS allowed; beat Jungle Rush,9.0,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=2787,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=3327
1,B,2/23/2025,Flesh177,sio,Seaside Drive,"SEASIDE DRIVE: Reach 200,000+ points",9.9,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=3327,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=3922
1,B,2/23/2025,Flesh177,sio,General,Defeat 10 bosses,4.4,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=3922,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=4187
1,B,2/23/2025,Flesh177,sio,Mini & Max,MINI & MAX: Speak to King Mittens in the doorknob,5.8,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=4187,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=4537
1,B,2/23/2025,sio,Flesh177,Hyper Contender,HYPER CONTENDER: Win 4 fights in a row without rematches,25.1,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=3122,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=4627
1,B,2/23/2025,Flesh177,sio,Devilition,DEVILITION: Beat 5 rounds,7.9,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=4537,https://www.youtube.com/watch?v=rLlzPQtUwH4&t=5012
1,B,2/19/2025,CodeMeRight1,may,Elfazar’s Hat,ELFAZAR’S HAT: Clear Stage 1 (White Pea),5.6,https://youtu.be/Je1_PUmct3Q?t=115,https://youtu.be/Je1_PUmct3Q?t=450
1,B,2/19/2025,may,CodeMeRight1,Seaside Drive,SEASIDE DRIVE: Beat Stage 2,6.5,https://youtu.be/Je1_PUmct3Q?t=115,https://youtu.be/Je1_PUmct3Q?t=505
1,B,2/19/2025,CodeMeRight1,may,General,Find an easter egg UFO in 3 games,3.2,https://youtu.be/Je1_PUmct3Q?t=450,https://youtu.be/Je1_PUmct3Q?t=645
1,B,2/19/2025,CodeMeRight1,may,Overbold,OVERBOLD: Complete a wave with $1000+ stakes without using bombs,6.3,https://youtu.be/Je1_PUmct3Q?t=645,https://youtu.be/Je1_PUmct3Q?t=1025
1,B,2/19/2025,may,CodeMeRight1,Campanella 3,CAMPANELLA 3: Beat Galbrain,14.2,https://youtu.be/Je1_PUmct3Q?t=505,https://youtu.be/Je1_PUmct3Q?t=1355
1,B,2/19/2025,CodeMeRight1,may,Fist Hell,FIST HELL: Destroy 2 UFOs,10.3,https://youtu.be/Je1_PUmct3Q?t=1025,https://youtu.be/Je1_PUmct3Q?t=1645
1,B,2/19/2025,CodeMeRight1,may,Fist Hell,FIST HELL: Survive 9 waves in the gym,7.2,https://youtu.be/Je1_PUmct3Q?t=1645,https://youtu.be/Je1_PUmct3Q?t=2075
1,B,2/19/2025,may,CodeMeRight1,General,Defeat 7 bosses,14.6,https://youtu.be/Je1_PUmct3Q?t=1355,https://youtu.be/Je1_PUmct3Q?t=2230
1,B,2/19/2025,may,CodeMeRight1,The Big Bell Race,THE BIG BELL RACE: KO an opponent with 3 unique power-ups,4.9,https://youtu.be/Je1_PUmct3Q?t=2230,https://youtu.be/Je1_PUmct3Q?t=2525
1,B,2/19/2025,CodeMeRight1,may,Hyper Contender,HYPER CONTENDER: Gold disk,10.3,https://youtu.be/Je1_PUmct3Q?t=2075,https://youtu.be/Je1_PUmct3Q?t=2695
1,B,2/19/2025,may,CodeMeRight1,Mortol II,MORTOL II: Activate all the switches,15.9,https://youtu.be/Je1_PUmct3Q?t=2525,https://youtu.be/Je1_PUmct3Q?t=3480
1,B,2/19/2025,may,CodeMeRight1,Hot Foot,HOT FOOT: Get 3 blowouts in one tournament,13.8,https://youtu.be/Je1_PUmct3Q?t=3480,https://youtu.be/Je1_PUmct3Q?t=4305
1,B,2/19/2025,may,CodeMeRight1,General,Collect 3 gold disks,2.8,https://youtu.be/Je1_PUmct3Q?t=4305,https://youtu.be/Je1_PUmct3Q?t=4470
1,B,2/19/2025,may,CodeMeRight1,Camouflage,CAMOUFLAGE: Collect 10 oranges,5.4,https://youtu.be/Je1_PUmct3Q?t=4470,https://youtu.be/Je1_PUmct3Q?t=4795
1,B,2/19/2025,bobbaro,pizzapartytime,Fist Hell,FIST HELL: Clear the first scare and enter the shop with $20 or more,17.4,https://youtu.be/UHWGF6JT6v4?si=-TTePDSUcC67gCVA&t=629,https://youtu.be/UHWGF6JT6v4?si=-TTePDSUcC67gCVA&t=1674
1,B,2/19/2025,bobbaro,pizzapartytime,Seaside Drive,SEASIDE DRIVE: Destroy the UFO in Stage 3,8.8,https://youtu.be/UHWGF6JT6v4?si=-TTePDSUcC67gCVA&t=1674,https://youtu.be/UHWGF6JT6v4?si=-TTePDSUcC67gCVA&t=2199
1,B,2/19/2025,pizzapartytime,bobbaro,Attactics,ATTACTICS: Beat 8 levels,39.2,https://youtu.be/UHWGF6JT6v4?si=-TTePDSUcC67gCVA&t=629,https://youtu.be/UHWGF6JT6v4?si=-TTePDSUcC67gCVA&t=2984
1,B,2/19/2025,bobbaro,pizzapartytime,Mortol,MORTOL: OPEN-TOMB allowed; clear all world 2 levels,14.8,https://youtu.be/UHWGF6JT6v4?si=-TTePDSUcC67gCVA&t=2199,https://youtu.be/UHWGF6JT6v4?si=-TTePDSUcC67gCVA&t=3089
1,B,2/19/2025,pizzapartytime,bobbaro,Barbuta,BARBUTA: Visit at least 25 rooms,10.8,https://youtu.be/UHWGF6JT6v4?si=-TTePDSUcC67gCVA&t=2984,https://youtu.be/UHWGF6JT6v4?si=-TTePDSUcC67gCVA&t=3629
1,B,2/19/2025,bobbaro,pizzapartytime,Velgress,VELGRESS: Gold disk,18.1,https://youtu.be/UHWGF6JT6v4?si=-TTePDSUcC67gCVA&t=3089,https://youtu.be/UHWGF6JT6v4?si=-TTePDSUcC67gCVA&t=4174
1,B,2/19/2025,bobbaro,pizzapartytime,Lords of Diskonia,LORDS OF DISKONIA: Win a Quick Battle,4.6,https://youtu.be/UHWGF6JT6v4?si=-TTePDSUcC67gCVA&t=4174,https://youtu.be/UHWGF6JT6v4?si=-TTePDSUcC67gCVA&t=4449
1,B,2/19/2025,pizzapartytime,bobbaro,General,Defeat a boss in 3 different games,19.0,https://youtu.be/UHWGF6JT6v4?si=-TTePDSUcC67gCVA&t=3629,https://youtu.be/UHWGF6JT6v4?si=-TTePDSUcC67gCVA&t=4769
1,B,2/19/2025,bobbaro,pizzapartytime,Mortol II,MORTOL II: Defeat all three mini bosses,16.8,https://youtu.be/UHWGF6JT6v4?si=-TTePDSUcC67gCVA&t=4449,https://youtu.be/UHWGF6JT6v4?si=-TTePDSUcC67gCVA&t=5459
1,B,2/19/2025,pizzapartytime,bobbaro,Valbrace,VALBRACE: Level up at a throne,18.2,https://youtu.be/UHWGF6JT6v4?si=-TTePDSUcC67gCVA&t=4769,https://youtu.be/UHWGF6JT6v4?si=-TTePDSUcC67gCVA&t=5859
1,B,2/19/2025,bobbaro,pizzapartytime,Bug Hunter,BUG HUNTER: Complete a job with your energy maxed out,13.2,https://youtu.be/UHWGF6JT6v4?si=-TTePDSUcC67gCVA&t=5459,https://youtu.be/UHWGF6JT6v4?si=-TTePDSUcC67gCVA&t=6254
1,B,2/19/2025,pizzapartytime,bobbaro,General,Buy an item from a shop in 8 different games,11.6,https://youtu.be/UHWGF6JT6v4?si=-TTePDSUcC67gCVA&t=5859,https://youtu.be/UHWGF6JT6v4?si=-TTePDSUcC67gCVA&t=6554
1,B,2/19/2025,CuthBucket,Marshmallow,Barbuta,BARBUTA: Die to the Red Phantom,3.0,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=7,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=188
1,B,2/19/2025,Marshmallow,CuthBucket,Attactics,ATTACTICS: Beat 8 levels,13.4,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=7,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=811
1,B,2/19/2025,CuthBucket,Marshmallow,Devilition,DEVILITION: Have 6 villagers at once,12.6,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=188,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=944
1,B,2/19/2025,Marshmallow,CuthBucket,Grimstone,GRIMSTONE: Learn 3 Skills,7.6,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=811,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=1267
1,B,2/19/2025,Marshmallow,CuthBucket,Rakshasa,RAKSHASA: Use each of the three weapon types in one run,18.2,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=1267,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=2362
1,B,2/19/2025,CuthBucket,Marshmallow,General,Find an easter egg UFO in 4 games,27.8,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=944,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=2612
1,B,2/19/2025,Marshmallow,CuthBucket,General,AMY: Hot Foot: Win 2 games with Amy; Fist Hell: Clear 2nd scare as Amy; Party House: Beat a random scenario,19.6,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=2362,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=3537
1,B,2/19/2025,Marshmallow,CuthBucket,Party House,PARTY HOUSE: Get a Climber to 9 popularity,2.5,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=3537,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=3687
1,B,2/19/2025,Marshmallow,CuthBucket,Pilot Quest,PILOT QUEST: Defeat Big Borlg (large alien in the central ruins),1.8,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=3687,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=3792
1,B,2/19/2025,Marshmallow,CuthBucket,Pilot Quest,PILOT QUEST: Find a ship part,6.5,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=3792,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=4182
1,B,2/19/2025,Marshmallow,CuthBucket,Mortol,MORTOL: OPEN-TOMB allowed; clear all world 2 levels,11.2,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=4182,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=4852
1,B,2/19/2025,CuthBucket,Marshmallow,Mortol II,MORTOL II: Defeat all three mini bosses,49.8,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=2612,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=5602
1,B,2/19/2025,Marshmallow,CuthBucket,General,Collect a food item in 5 different games,14.7,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=4852,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=5732
1,B,2/19/2025,CuthBucket,Marshmallow,Magic Garden,"MAGIC GARDEN: Reach a score of 10,000+",12.2,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=5602,https://www.youtube.com/watch?v=KQI8XKf9BSw&t=6337
1,B,2/22/2025,Val1407,goose,Cyber Owls,CYBER OWLS: Destroy the DIM SUM truck in Hong Kong,4.2,https://www.twitch.tv/videos/2388771699?t=2m47s,https://www.twitch.tv/videos/2388771699?t=6m57s
1,B,2/22/2025,goose,Val1407,Paint Chase,PAINT CHASE: Beat 6 levels,4.2,https://www.twitch.tv/videos/2388771699?t=2m47s,https://www.twitch.tv/videos/2388771699?t=7m2s
1,B,2/22/2025,goose,Val1407,Mini & Max,MINI & MAX: Speak to King Mittens in the doorknob,3.6,https://www.twitch.tv/videos/2388771699?t=7m2s,https://www.twitch.tv/videos/2388771699?t=10m37s
1,B,2/22/2025,Val1407,goose,General,UFO OPEN: Golfaria: Hit a Parbot; Pingolf: Gold Disk; Lords of Diskonia: Destroy 5 enemy disks,10.4,https://www.twitch.tv/videos/2388771699?t=6m57s,https://www.twitch.tv/videos/2388771699?t=17m22s
1,B,2/22/2025,goose,Val1407,Barbuta,BARBUTA: Wield both secret weapons,10.2,https://www.twitch.tv/videos/2388771699?t=10m37s,https://www.twitch.tv/videos/2388771699?t=20m52s
1,B,2/22/2025,goose,Val1407,Block Koala,BLOCK KOALA: Beat 5 story levels,10.5,https://www.twitch.tv/videos/2388771699?t=20m52s,https://www.twitch.tv/videos/2388771699?t=31m22s
1,B,2/22/2025,goose,Val1407,General,Increase your max HP in 5 games,6.8,https://www.twitch.tv/videos/2388771699?t=31m22s,https://www.twitch.tv/videos/2388771699?t=38m7s
1,B,2/22/2025,goose,Val1407,Planet Zoldath,PLANET ZOLDATH: Collect the trade Map Piece,3.4,https://www.twitch.tv/videos/2388771699?t=38m7s,https://www.twitch.tv/videos/2388771699?t=41m32s
1,B,2/22/2025,Val1407,goose,Bug Hunter,BUG HUNTER: Complete your first job,41.8,https://www.twitch.tv/videos/2388771699?t=17m22s,https://www.twitch.tv/videos/2388771699?t=59m7s
1,B,2/22/2025,Val1407,goose,Overbold,OVERBOLD: Clear a round with maximum stakes,20.7,https://www.twitch.tv/videos/2388771699?t=59m7s,https://www.twitch.tv/videos/2388771699?t=1h19m47s
1,B,2/22/2025,Val1407,goose,Overbold,OVERBOLD: Purchase 3 price hiked items in one run,0.1,https://www.twitch.tv/videos/2388771699?t=1h19m47s,https://www.twitch.tv/videos/2388771699?t=1h19m52s
1,B,2/22/2025,goose,Val1407,General,Collect 15 gifts for the garden,56.4,https://www.twitch.tv/videos/2388771699?t=41m32s,https://www.twitch.tv/videos/2388771699?t=1h37m57s
1,B,2/22/2025,Val1407,goose,General,Defeat 10 bosses,21.9,https://www.twitch.tv/videos/2388771699?t=1h19m52s,https://www.twitch.tv/videos/2388771699?t=1h41m47s
1,B,2/22/2025,goose,Val1407,General,Collect 2 cherry disks,4.4,https://www.twitch.tv/videos/2388771699?t=1h37m57s,https://www.twitch.tv/videos/2388771699?t=1h42m22s
1,B,2/23/2025,KeiperDontCare,Flick,Mooncat,MOONCAT: Use 2 warps,2.2,https://www.youtube.com/watch?v=cV15kSnH2q8&t=731,https://www.youtube.com/watch?v=cV15kSnH2q8&t=861
1,B,2/23/2025,Flick,KeiperDontCare,Avianos,AVIANOS: Control 15+ tiles at once,9.7,https://www.youtube.com/watch?v=cV15kSnH2q8&t=731,https://www.youtube.com/watch?v=cV15kSnH2q8&t=1311
1,B,2/23/2025,KeiperDontCare,Flick,Seaside Drive,SEASIDE DRIVE: Gold disk,14.8,https://www.youtube.com/watch?v=cV15kSnH2q8&t=861,https://www.youtube.com/watch?v=cV15kSnH2q8&t=1751
1,B,2/23/2025,Flick,KeiperDontCare,Devilition,DEVILITION: Have 6 villagers at once,17.8,https://www.youtube.com/watch?v=cV15kSnH2q8&t=1311,https://www.youtube.com/watch?v=cV15kSnH2q8&t=2376
1,B,2/23/2025,KeiperDontCare,Flick,Mini & Max,MINI & MAX: Rid the books of Silverfish,18.2,https://www.youtube.com/watch?v=cV15kSnH2q8&t=1751,https://www.youtube.com/watch?v=cV15kSnH2q8&t=2841
1,B,2/23/2025,Flick,KeiperDontCare,Rock On! Island,ROCK ON! ISLAND: CLUB-PASS allowed; beat Jungle Rush,8.4,https://www.youtube.com/watch?v=cV15kSnH2q8&t=2376,https://www.youtube.com/watch?v=cV15kSnH2q8&t=2881
1,B,2/23/2025,KeiperDontCare,Flick,Kick Club,"KICK CLUB: Score 50,000+ points",5.5,https://www.youtube.com/watch?v=cV15kSnH2q8&t=2841,https://www.youtube.com/watch?v=cV15kSnH2q8&t=3171
1,B,2/23/2025,Flick,KeiperDontCare,Ninpek,NINPEK: Gold disk,13.9,https://www.youtube.com/watch?v=cV15kSnH2q8&t=2881,https://www.youtube.com/watch?v=cV15kSnH2q8&t=3716
1,B,2/23/2025,KeiperDontCare,Flick,The Big Bell Race,THE BIG BELL RACE: Gold disk,11.2,https://www.youtube.com/watch?v=cV15kSnH2q8&t=3171,https://www.youtube.com/watch?v=cV15kSnH2q8&t=3841
1,B,2/23/2025,Flick,KeiperDontCare,Magic Garden,"MAGIC GARDEN: Reach a score of 10,000+",5.9,https://www.youtube.com/watch?v=cV15kSnH2q8&t=3716,https://www.youtube.com/watch?v=cV15kSnH2q8&t=4071
1,B,2/23/2025,Flick,KeiperDontCare,Fist Hell,FIST HELL: Clear the first scare and enter the shop with $20 or more,5.8,https://www.youtube.com/watch?v=cV15kSnH2q8&t=4071,https://www.youtube.com/watch?v=cV15kSnH2q8&t=4416
1,B,2/23/2025,KeiperDontCare,Flick,Planet Zoldath,PLANET ZOLDATH: Max out health by collecting 4 energy cubes,10.8,https://www.youtube.com/watch?v=cV15kSnH2q8&t=3841,https://www.youtube.com/watch?v=cV15kSnH2q8&t=4486
1,B,2/23/2025,Flick,KeiperDontCare,General,Collect a food item in 5 different games,5.0,https://www.youtube.com/watch?v=cV15kSnH2q8&t=4416,https://www.youtube.com/watch?v=cV15kSnH2q8&t=4716
1,B,2/23/2025,Flick,KeiperDontCare,Pingolf,PINGOLF: Hole-in-one on 3 different courses,5.5,https://www.youtube.com/watch?v=cV15kSnH2q8&t=4716,https://www.youtube.com/watch?v=cV15kSnH2q8&t=5046
1,B,2/23/2025,Flick,KeiperDontCare,Barbuta,BARBUTA: Wield both secret weapons,22.2,https://www.youtube.com/watch?v=cV15kSnH2q8&t=5046,https://www.youtube.com/watch?v=cV15kSnH2q8&t=6376
1,B,2/23/2025,Flick,KeiperDontCare,General,GIRL POWER: Magic Garden: Save 50 oppies; Cyber Owls: Beat Congo; Fist Hell: Survive 6 gym waves as Cat,9.5,https://www.youtube.com/watch?v=cV15kSnH2q8&t=6376,https://www.youtube.com/watch?v=cV15kSnH2q8&t=6946
1,C,2/20/2025,amarettosis,WinnerBit,Barbuta,BARBUTA: Die to the Red Phantom,2.8,https://youtu.be/2q-8PSg9EMk?t=66,https://youtu.be/2q-8PSg9EMk?t=231
1,C,2/20/2025,amarettosis,WinnerBit,Quibble Race,QUIBBLE RACE: Bet against your sponsored Quibble and win the round,3.6,https://youtu.be/2q-8PSg9EMk?t=231,https://youtu.be/2q-8PSg9EMk?t=446
1,C,2/20/2025,WinnerBit,amarettosis,Rakshasa,RAKSHASA: Have 0 skulls by using bell pickups,21.3,https://youtu.be/2q-8PSg9EMk?t=66,https://youtu.be/2q-8PSg9EMk?t=1346
1,C,2/20/2025,WinnerBit,amarettosis,Pingolf,PINGOLF: Be in first place in the standings immediately after hole 9,8.8,https://youtu.be/2q-8PSg9EMk?t=1346,https://youtu.be/2q-8PSg9EMk?t=1876
1,C,2/20/2025,amarettosis,WinnerBit,Rock On! Island,ROCK ON! ISLAND: Clear 3 main levels,42.1,https://youtu.be/2q-8PSg9EMk?t=446,https://youtu.be/2q-8PSg9EMk?t=2971
1,C,2/20/2025,WinnerBit,amarettosis,Campanella 3,CAMPANELLA 3: Win the bonus game,14.0,https://youtu.be/2q-8PSg9EMk?t=1876,https://youtu.be/2q-8PSg9EMk?t=2716
1,C,2/20/2025,WinnerBit,amarettosis,General,PARTY HOUSE Beat 2 random scenarios,18.8,https://youtu.be/2q-8PSg9EMk?t=2716,https://youtu.be/2q-8PSg9EMk?t=3846
1,C,2/20/2025,WinnerBit,amarettosis,General,Buy an item from a shop in 12 different games,27.4,https://youtu.be/2q-8PSg9EMk?t=3846,https://youtu.be/2q-8PSg9EMk?t=5491
1,C,2/20/2025,amarettosis,WinnerBit,Star Waspir,STAR WASPIR: Clear wave 1 without dying and a score of exactly 600 (defeat only the boss),50.6,https://youtu.be/2q-8PSg9EMk?t=2971,https://youtu.be/2q-8PSg9EMk?t=6006
